"Sample","transect","is_dbo3","cluster11","class","sample_pct"
"BOX_8_91","DBO3","DBO3","C1a","Lentisphaeria",0
"BOX_8_91","DBO3","DBO3","C1a","Lokiarchaeia",0
"BOX_8_91","DBO3","DBO3","C1a","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_8_91","DBO3","DBO3","C1a","Mollicutes",0
"BOX_8_91","DBO3","DBO3","C1a","Nitrososphaeria",0
"BOX_8_91","DBO3","DBO3","C1a","Nitrospinia",0
"BOX_8_91","DBO3","DBO3","C1a","OM190",0.106566527961027
"BOX_8_91","DBO3","DBO3","C1a","Oligosphaeria",0
"BOX_8_91","DBO3","DBO3","C1a","Oxyphotobacteria",0
"BOX_8_91","DBO3","DBO3","C1a","Phycisphaerae",0.279102811326499
"BOX_8_91","DBO3","DBO3","C1a","Planctomycetacia",0
"BOX_8_91","DBO3","DBO3","C1a","Spirochaetia",0
"BOX_8_91","DBO3","DBO3","C1a","Thermoplasmata",0
"BOX_8_91","DBO3","DBO3","C1a","Verrucomicrobiae",8.444128691769
"BOX_8_92","CNL","Other transects","C2b2","Acidimicrobiia",0.0839202757380488
"BOX_8_92","CNL","Other transects","C2b2","Actinobacteria",0.0719316649183276
"BOX_8_92","CNL","Other transects","C2b2","Alphaproteobacteria",16.0767271092462
"BOX_8_92","CNL","Other transects","C2b2","Bacteroidia",37.332534092612
"BOX_8_92","CNL","Other transects","C2b2","CPR2",0
"BOX_8_92","CNL","Other transects","C2b2","Campylobacteria",0
"BOX_8_92","CNL","Other transects","C2b2","Chitinivibrionia",0
"BOX_8_92","CNL","Other transects","C2b2","Clostridia",0
"BOX_8_92","CNL","Other transects","C2b2","Deltaproteobacteria",0.38363554623108
"BOX_8_92","CNL","Other transects","C2b2","Gammaproteobacteria",38.4834407313052
"BOX_8_92","CNL","Other transects","C2b2","Gracilibacteria",0.0989060392627004
"BOX_8_92","CNL","Other transects","C2b2","Kiritimatiellae",0
"BOX_8_92","CNL","Other transects","C2b2","Lentisphaeria",0
"BOX_8_92","CNL","Other transects","C2b2","Lokiarchaeia",0
"BOX_8_92","CNL","Other transects","C2b2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_8_92","CNL","Other transects","C2b2","Mollicutes",0
"BOX_8_92","CNL","Other transects","C2b2","Nitrososphaeria",0
"BOX_8_92","CNL","Other transects","C2b2","Nitrospinia",0
"BOX_8_92","CNL","Other transects","C2b2","OM190",0
"BOX_8_92","CNL","Other transects","C2b2","Oligosphaeria",0
"BOX_8_92","CNL","Other transects","C2b2","Oxyphotobacteria",0
"BOX_8_92","CNL","Other transects","C2b2","Phycisphaerae",0
"BOX_8_92","CNL","Other transects","C2b2","Planctomycetacia",0
"BOX_8_92","CNL","Other transects","C2b2","Spirochaetia",0
"BOX_8_92","CNL","Other transects","C2b2","Thermoplasmata",0
"BOX_8_92","CNL","Other transects","C2b2","Verrucomicrobiae",7.46890454068634
"BOX_8_93","DBO3","DBO3","C1a","Acidimicrobiia",0.262524611682345
"BOX_8_93","DBO3","DBO3","C1a","Actinobacteria",0
"BOX_8_93","DBO3","DBO3","C1a","Alphaproteobacteria",18.4948588930212
"BOX_8_93","DBO3","DBO3","C1a","Bacteroidia",32.4174141325749
"BOX_8_93","DBO3","DBO3","C1a","CPR2",0
"BOX_8_93","DBO3","DBO3","C1a","Campylobacteria",0
"BOX_8_93","DBO3","DBO3","C1a","Chitinivibrionia",0
"BOX_8_93","DBO3","DBO3","C1a","Clostridia",0
"BOX_8_93","DBO3","DBO3","C1a","Deltaproteobacteria",0.441916429665281
"BOX_8_93","DBO3","DBO3","C1a","Gammaproteobacteria",41.6845329249617
"BOX_8_93","DBO3","DBO3","C1a","Gracilibacteria",0.118136075257055
"BOX_8_93","DBO3","DBO3","C1a","Kiritimatiellae",0
"BOX_8_93","DBO3","DBO3","C1a","Lentisphaeria",0
"BOX_8_93","DBO3","DBO3","C1a","Lokiarchaeia",0
"BOX_8_93","DBO3","DBO3","C1a","Marinimicrobia_(SAR406_clade)_cl",0.035003281557646
"BOX_8_93","DBO3","DBO3","C1a","Mollicutes",0
"BOX_8_93","DBO3","DBO3","C1a","Nitrososphaeria",0.49442135200175
"BOX_8_93","DBO3","DBO3","C1a","Nitrospinia",0
"BOX_8_93","DBO3","DBO3","C1a","OM190",0
"BOX_8_93","DBO3","DBO3","C1a","Oligosphaeria",0
"BOX_8_93","DBO3","DBO3","C1a","Oxyphotobacteria",0
"BOX_8_93","DBO3","DBO3","C1a","Phycisphaerae",0
"BOX_8_93","DBO3","DBO3","C1a","Planctomycetacia",0
"BOX_8_93","DBO3","DBO3","C1a","Spirochaetia",0
"BOX_8_93","DBO3","DBO3","C1a","Thermoplasmata",0
"BOX_8_93","DBO3","DBO3","C1a","Verrucomicrobiae",6.05119229927806
"BOX_8_94","DBO3","DBO3","C1a","Acidimicrobiia",0
"BOX_8_94","DBO3","DBO3","C1a","Actinobacteria",0
"BOX_8_94","DBO3","DBO3","C1a","Alphaproteobacteria",15.8919907179523
"BOX_8_94","DBO3","DBO3","C1a","Bacteroidia",46.4172702341607
"BOX_8_94","DBO3","DBO3","C1a","CPR2",0
"BOX_8_94","DBO3","DBO3","C1a","Campylobacteria",0
"BOX_8_94","DBO3","DBO3","C1a","Chitinivibrionia",0
"BOX_8_94","DBO3","DBO3","C1a","Clostridia",0
"BOX_8_94","DBO3","DBO3","C1a","Deltaproteobacteria",0
"BOX_8_94","DBO3","DBO3","C1a","Gammaproteobacteria",32.5856128261022
"BOX_8_94","DBO3","DBO3","C1a","Gracilibacteria",1.12509668799662
"BOX_8_94","DBO3","DBO3","C1a","Kiritimatiellae",0
"BOX_8_94","DBO3","DBO3","C1a","Lentisphaeria",0
"BOX_8_94","DBO3","DBO3","C1a","Lokiarchaeia",0
"BOX_8_94","DBO3","DBO3","C1a","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_8_94","DBO3","DBO3","C1a","Mollicutes",0
"BOX_8_94","DBO3","DBO3","C1a","Nitrososphaeria",0
"BOX_8_94","DBO3","DBO3","C1a","Nitrospinia",0
"BOX_8_94","DBO3","DBO3","C1a","OM190",0
"BOX_8_94","DBO3","DBO3","C1a","Oligosphaeria",0
"BOX_8_94","DBO3","DBO3","C1a","Oxyphotobacteria",0
"BOX_8_94","DBO3","DBO3","C1a","Phycisphaerae",0
"BOX_8_94","DBO3","DBO3","C1a","Planctomycetacia",0
"BOX_8_94","DBO3","DBO3","C1a","Spirochaetia",0
"BOX_8_94","DBO3","DBO3","C1a","Thermoplasmata",0
"BOX_8_94","DBO3","DBO3","C1a","Verrucomicrobiae",3.98002953378806
"BOX_8_95","DBO3","DBO3","C1a","Acidimicrobiia",0.18545106484805
"BOX_8_95","DBO3","DBO3","C1a","Actinobacteria",0
"BOX_8_95","DBO3","DBO3","C1a","Alphaproteobacteria",24.7068676716918
"BOX_8_95","DBO3","DBO3","C1a","Bacteroidia",26.4477147642977
"BOX_8_95","DBO3","DBO3","C1a","CPR2",0
"BOX_8_95","DBO3","DBO3","C1a","Campylobacteria",0
"BOX_8_95","DBO3","DBO3","C1a","Chitinivibrionia",0
"BOX_8_95","DBO3","DBO3","C1a","Clostridia",0
"BOX_8_95","DBO3","DBO3","C1a","Deltaproteobacteria",1.1127063890883
"BOX_8_95","DBO3","DBO3","C1a","Gammaproteobacteria",41.7384541756401
"BOX_8_95","DBO3","DBO3","C1a","Gracilibacteria",0
"BOX_8_95","DBO3","DBO3","C1a","Kiritimatiellae",0
"BOX_8_95","DBO3","DBO3","C1a","Lentisphaeria",0
"BOX_8_95","DBO3","DBO3","C1a","Lokiarchaeia",0
"BOX_8_95","DBO3","DBO3","C1a","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_8_95","DBO3","DBO3","C1a","Mollicutes",0
"BOX_8_95","DBO3","DBO3","C1a","Nitrososphaeria",0.939219909069155
"BOX_8_95","DBO3","DBO3","C1a","Nitrospinia",0
"BOX_8_95","DBO3","DBO3","C1a","OM190",0
"BOX_8_95","DBO3","DBO3","C1a","Oligosphaeria",0
"BOX_8_95","DBO3","DBO3","C1a","Oxyphotobacteria",0
"BOX_8_95","DBO3","DBO3","C1a","Phycisphaerae",0
"BOX_8_95","DBO3","DBO3","C1a","Planctomycetacia",0
"BOX_8_95","DBO3","DBO3","C1a","Spirochaetia",0
"BOX_8_95","DBO3","DBO3","C1a","Thermoplasmata",0.257238573821488
"BOX_8_95","DBO3","DBO3","C1a","Verrucomicrobiae",4.61234745154343
"BOX_8_96","DBO3","DBO3","C1a","Acidimicrobiia",0
"BOX_8_96","DBO3","DBO3","C1a","Actinobacteria",0
"BOX_8_96","DBO3","DBO3","C1a","Alphaproteobacteria",14.0444129459013
"BOX_8_96","DBO3","DBO3","C1a","Bacteroidia",48.2163949917316
"BOX_8_96","DBO3","DBO3","C1a","CPR2",0
"BOX_8_96","DBO3","DBO3","C1a","Campylobacteria",0
"BOX_8_96","DBO3","DBO3","C1a","Chitinivibrionia",0
"BOX_8_96","DBO3","DBO3","C1a","Clostridia",0
"BOX_8_96","DBO3","DBO3","C1a","Deltaproteobacteria",0.0767776990314198
"BOX_8_96","DBO3","DBO3","C1a","Gammaproteobacteria",34.4200330734704
"BOX_8_96","DBO3","DBO3","C1a","Gracilibacteria",0
"BOX_8_96","DBO3","DBO3","C1a","Kiritimatiellae",0
"BOX_8_96","DBO3","DBO3","C1a","Lentisphaeria",0
"BOX_8_96","DBO3","DBO3","C1a","Lokiarchaeia",0
"BOX_8_96","DBO3","DBO3","C1a","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_8_96","DBO3","DBO3","C1a","Mollicutes",0
"BOX_8_96","DBO3","DBO3","C1a","Nitrososphaeria",0
"BOX_8_96","DBO3","DBO3","C1a","Nitrospinia",0
"BOX_8_96","DBO3","DBO3","C1a","OM190",0
"BOX_8_96","DBO3","DBO3","C1a","Oligosphaeria",0
"BOX_8_96","DBO3","DBO3","C1a","Oxyphotobacteria",0
"BOX_8_96","DBO3","DBO3","C1a","Phycisphaerae",0
"BOX_8_96","DBO3","DBO3","C1a","Planctomycetacia",0
"BOX_8_96","DBO3","DBO3","C1a","Spirochaetia",0
"BOX_8_96","DBO3","DBO3","C1a","Thermoplasmata",0
"BOX_8_96","DBO3","DBO3","C1a","Verrucomicrobiae",3.24238128986535
"BOX_8_97","DBO3","DBO3","C1a","Acidimicrobiia",0
"BOX_8_97","DBO3","DBO3","C1a","Actinobacteria",0
"BOX_8_97","DBO3","DBO3","C1a","Alphaproteobacteria",17.0936545639634
"BOX_8_97","DBO3","DBO3","C1a","Bacteroidia",43.9514760773668
"BOX_8_97","DBO3","DBO3","C1a","CPR2",0
"BOX_8_97","DBO3","DBO3","C1a","Campylobacteria",0
"BOX_8_97","DBO3","DBO3","C1a","Chitinivibrionia",0
"BOX_8_97","DBO3","DBO3","C1a","Clostridia",0
"BOX_8_97","DBO3","DBO3","C1a","Deltaproteobacteria",0
"BOX_8_97","DBO3","DBO3","C1a","Gammaproteobacteria",33.8310145911096
"BOX_8_97","DBO3","DBO3","C1a","Gracilibacteria",1.78147268408551
"BOX_8_97","DBO3","DBO3","C1a","Kiritimatiellae",0
"BOX_8_97","DBO3","DBO3","C1a","Lentisphaeria",0
"BOX_8_97","DBO3","DBO3","C1a","Lokiarchaeia",0
"BOX_8_97","DBO3","DBO3","C1a","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_8_97","DBO3","DBO3","C1a","Mollicutes",0
"BOX_8_97","DBO3","DBO3","C1a","Nitrososphaeria",0
"BOX_8_97","DBO3","DBO3","C1a","Nitrospinia",0
"BOX_8_97","DBO3","DBO3","C1a","OM190",0
"BOX_8_97","DBO3","DBO3","C1a","Oligosphaeria",0
"BOX_8_97","DBO3","DBO3","C1a","Oxyphotobacteria",0
"BOX_8_97","DBO3","DBO3","C1a","Phycisphaerae",0
"BOX_8_97","DBO3","DBO3","C1a","Planctomycetacia",0
"BOX_8_97","DBO3","DBO3","C1a","Spirochaetia",0
"BOX_8_97","DBO3","DBO3","C1a","Thermoplasmata",0
"BOX_8_97","DBO3","DBO3","C1a","Verrucomicrobiae",3.34238208347472
"BOX_8_98","DBO3","DBO3","C1a","Acidimicrobiia",0.183654729109275
"BOX_8_98","DBO3","DBO3","C1a","Actinobacteria",0
"BOX_8_98","DBO3","DBO3","C1a","Alphaproteobacteria",16.7388167388167
"BOX_8_98","DBO3","DBO3","C1a","Bacteroidia",43.7557392102847
"BOX_8_98","DBO3","DBO3","C1a","CPR2",0
"BOX_8_98","DBO3","DBO3","C1a","Campylobacteria",0
"BOX_8_98","DBO3","DBO3","C1a","Chitinivibrionia",0
"BOX_8_98","DBO3","DBO3","C1a","Clostridia",0
"BOX_8_98","DBO3","DBO3","C1a","Deltaproteobacteria",0.137741046831956
"BOX_8_98","DBO3","DBO3","C1a","Gammaproteobacteria",34.4155844155844
"BOX_8_98","DBO3","DBO3","C1a","Gracilibacteria",0.623114259477896
"BOX_8_98","DBO3","DBO3","C1a","Kiritimatiellae",0
"BOX_8_98","DBO3","DBO3","C1a","Lentisphaeria",0
"BOX_8_98","DBO3","DBO3","C1a","Lokiarchaeia",0
"BOX_8_98","DBO3","DBO3","C1a","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_8_98","DBO3","DBO3","C1a","Mollicutes",0
"BOX_8_98","DBO3","DBO3","C1a","Nitrososphaeria",0
"BOX_8_98","DBO3","DBO3","C1a","Nitrospinia",0
"BOX_8_98","DBO3","DBO3","C1a","OM190",0
"BOX_8_98","DBO3","DBO3","C1a","Oligosphaeria",0
"BOX_8_98","DBO3","DBO3","C1a","Oxyphotobacteria",0
"BOX_8_98","DBO3","DBO3","C1a","Phycisphaerae",0
"BOX_8_98","DBO3","DBO3","C1a","Planctomycetacia",0
"BOX_8_98","DBO3","DBO3","C1a","Spirochaetia",0
"BOX_8_98","DBO3","DBO3","C1a","Thermoplasmata",0.131181949363768
"BOX_8_98","DBO3","DBO3","C1a","Verrucomicrobiae",4.01416765053129
"BOX_8_99","CBE","Other transects","C2b2","Acidimicrobiia",0
"BOX_8_99","CBE","Other transects","C2b2","Actinobacteria",0.564664262875026
"BOX_8_99","CBE","Other transects","C2b2","Alphaproteobacteria",23.2804952717872
"BOX_8_99","CBE","Other transects","C2b2","Bacteroidia",35.6282740322471
"BOX_8_99","CBE","Other transects","C2b2","CPR2",0
"BOX_8_99","CBE","Other transects","C2b2","Campylobacteria",0
"BOX_8_99","CBE","Other transects","C2b2","Chitinivibrionia",0
"BOX_8_99","CBE","Other transects","C2b2","Clostridia",0
"BOX_8_99","CBE","Other transects","C2b2","Deltaproteobacteria",0
"BOX_8_99","CBE","Other transects","C2b2","Gammaproteobacteria",38.7305258861147
"BOX_8_99","CBE","Other transects","C2b2","Gracilibacteria",0
"BOX_8_99","CBE","Other transects","C2b2","Kiritimatiellae",0
"BOX_8_99","CBE","Other transects","C2b2","Lentisphaeria",0
"BOX_8_99","CBE","Other transects","C2b2","Lokiarchaeia",0
"BOX_8_99","CBE","Other transects","C2b2","Marinimicrobia_(SAR406_clade)_cl",0
"BOX_8_99","CBE","Other transects","C2b2","Mollicutes",0
"BOX_8_99","CBE","Other transects","C2b2","Nitrososphaeria",0
"BOX_8_99","CBE","Other transects","C2b2","Nitrospinia",0
"BOX_8_99","CBE","Other transects","C2b2","OM190",0
"BOX_8_99","CBE","Other transects","C2b2","Oligosphaeria",0
"BOX_8_99","CBE","Other transects","C2b2","Oxyphotobacteria",0
"BOX_8_99","CBE","Other transects","C2b2","Phycisphaerae",0.272127355602422
"BOX_8_99","CBE","Other transects","C2b2","Planctomycetacia",0
"BOX_8_99","CBE","Other transects","C2b2","Spirochaetia",0
"BOX_8_99","CBE","Other transects","C2b2","Thermoplasmata",0
"BOX_8_99","CBE","Other transects","C2b2","Verrucomicrobiae",1.52391319137356
"BOX_9_1","DBO3","DBO3","B1","Acidimicrobiia",0
"BOX_9_1","DBO3","DBO3","B1","Actinobacteria",0
"BOX_9_1","DBO3","DBO3","B1","Alphaproteobacteria",22.0120246620457
"BOX_9_1","DBO3","DBO3","B1","Bacteroidia",25.9908857657106
"BOX_9_1","DBO3","DBO3","B1","CPR2",0
"BOX_9_1","DBO3","DBO3","B1","Campylobacteria",0.164668938842722
"BOX_9_1","DBO3","DBO3","B1","Chitinivibrionia",0
"BOX_9_1","DBO3","DBO3","B1","Clostridia",0
"BOX_9_1","DBO3","DBO3","B1","Deltaproteobacteria",1.25990885765711
"BOX_9_1","DBO3","DBO3","B1","Gammaproteobacteria",38.4061578524107
"BOX_9_1","DBO3","DBO3","B1","Gracilibacteria",0
"BOX_9_1","DBO3","DBO3","B1","Kiritimatiellae",0
"BOX_9_1","DBO3","DBO3","B1","Lentisphaeria",0
"BOX_9_1","DBO3","DBO3","B1","Lokiarchaeia",0
"BOX_9_1","DBO3","DBO3","B1","Marinimicrobia_(SAR406_clade)_cl",0.183816489870945
"BOX_9_1","DBO3","DBO3","B1","Mollicutes",0
"BOX_9_1","DBO3","DBO3","B1","Nitrososphaeria",0
"BOX_9_1","DBO3","DBO3","B1","Nitrospinia",0
